name,artist,cover_url,album_url
Sixteen Stone (Remastered),Bush,https://i.scdn.co/image/ab67616d0000b273b915466e715e0bf6c3da35a1,https://open.spotify.com/album/5IJm0boSQuEBLiYNZJKV2Y
Wolfmother,Wolfmother,https://i.scdn.co/image/ab67616d0000b27304422c5d997bfa6c750a12f1,https://open.spotify.com/album/5ywynDHLHT3l8QSu41TcmC
Franz Ferdinand,Franz Ferdinand,https://i.scdn.co/image/ab67616d0000b273bf68b5be16edfc6f489a17d7,https://open.spotify.com/album/0mUEGMT2YlzCWGeWOJjBKD
Keep It like a Secret,Built To Spill,https://i.scdn.co/image/ab67616d0000b273c8603de6a76c77b5330ec96d,https://open.spotify.com/album/2PKZhfPrgMmK5zug2pqdHA
i drive me mad (Mike Shinoda Mix),renforshort,https://i.scdn.co/image/ab67616d0000b27396aa46ba3721b65a110ce78e,https://open.spotify.com/album/74eZ7jc74TkCSI8esb81xd
Spin It,Big X,https://i.scdn.co/image/ab67616d0000b273099a07776f90013cf5bc24bd,https://open.spotify.com/album/0BatwEa16u65o3nJFrBdwG
Veni Vidi Vicious,The Hives,https://i.scdn.co/image/ab67616d0000b2735b903bed9b096aa6022ff463,https://open.spotify.com/album/7lbksDekncvHf1FfZ5y1li
Rabbit Hole,AViVA,https://i.scdn.co/image/ab67616d0000b27330a2b439336dbdf86d10d622,https://open.spotify.com/album/4dXr0FZ6F92JKXwAzxLQps
The Used,The Used,https://i.scdn.co/image/ab67616d0000b273e0827a6cec3f1574249ec8c0,https://open.spotify.com/album/57d5dFo7oN2yUyGfSKPrRv
Make Yourself,Incubus,https://i.scdn.co/image/ab67616d0000b27374fad40214d982351347e46e,https://open.spotify.com/album/2i6nd4FV6y7K9fln6eelmR
Feel Alive,USS (Ubiquitous Synergy Seeker),https://i.scdn.co/image/ab67616d0000b2733c6d38f1a08579367750287d,https://open.spotify.com/album/0YL8dobBzKj2V1lcx4tTKV
