name,artist,cover_url,album_url
Janine Jansen,Janine Jansen,https://i.scdn.co/image/ab67616d0000b27359ef3daf957f6356c22e8b88,https://open.spotify.com/album/7js1HClpNP6W9Lo2ljuQP0
lila,ildio,https://i.scdn.co/image/ab67616d0000b273c1531a1d32abfd675cc9438c,https://open.spotify.com/album/0wJNGTp9RneFTAS5g3DoOf
Baroque Adagios,Various Artists,https://i.scdn.co/image/ab67616d0000b273c9c919e06e40df8caac467ef,https://open.spotify.com/album/3yqJWnxxoV8jvSvG763qRx
Handel: Music for the Royal Fireworks,George Frideric Handel,https://i.scdn.co/image/ab67616d0000b273fcf10d492bc4474ae075af01,https://open.spotify.com/album/38naNRfq8cXqZeRGjY7cOR
"Chopin: Valse in A Minor, Op. posth. B. 150 (Version for Harp in A Flat Minor)",Frederic Chopin,https://i.scdn.co/image/ab67616d0000b273cff8fce27accc78efaea8cbd,https://open.spotify.com/album/0abwlgcTkteYoqF5MdJqvO
Chopin: Nocturnes,Frederic Chopin,https://i.scdn.co/image/ab67616d0000b27355c82855070525581e2c6fee,https://open.spotify.com/album/3zHkuOkUqIgRwCcVnbX9qf
Bach Concertos,Johann Sebastian Bach,https://i.scdn.co/image/ab67616d0000b273a9f0b16a0b0cf17e9fc58b02,https://open.spotify.com/album/3kDOiNE9qZ3XbWu1a49NUz
Philip Glass: Piano Works,Philip Glass,https://i.scdn.co/image/ab67616d0000b273d2c404651e4f654f171778d4,https://open.spotify.com/album/4WMVFHCPiUEurlsWDF1Deq
Tchaikovsky: Violin Concerto,Pyotr Ilyich Tchaikovsky,https://i.scdn.co/image/ab67616d0000b273b82f01d5e00e2581f3252b86,https://open.spotify.com/album/1E7V8YSMBzpyuGVHrXT7ZW
Silfur,Dustin O'Halloran,https://i.scdn.co/image/ab67616d0000b273be8d13bc7082014a564c35f0,https://open.spotify.com/album/4RWOkpGgca2uscV8PX9CeR
Silvestrov: Two Dialogues with Postscript: III. Morning Serenade (Edit),Valentin Silvestrov,https://i.scdn.co/image/ab67616d0000b273422275a2f27240aa093d8898,https://open.spotify.com/album/0vigJpABdSCiJTHEu1cMS0
"Mozart: Violin Sonatas K.301, 304, 376 & 526",Wolfgang Amadeus Mozart,https://i.scdn.co/image/ab67616d0000b2739f752e041dfa44ca7ac3953d,https://open.spotify.com/album/7DZRSmDymLWsJhFf3f1p6q
The American Virtuoso,Alan Feinberg,https://i.scdn.co/image/ab67616d0000b273c8dd16f3b5a1302ec57db40b,https://open.spotify.com/album/0vdIwOj00vVbRNxi70rurD
"J.S. Bach: The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude in C Major, BWV 846",Johann Sebastian Bach,https://i.scdn.co/image/ab67616d0000b273d6dc270a77d858c955379046,https://open.spotify.com/album/638fM7ibl3YWInMONVwmse
"Rachmaninoff: 12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",Sergei Rachmaninoff,https://i.scdn.co/image/ab67616d0000b27351660735d839c4761caf6c59,https://open.spotify.com/album/3BZO2AAzTm2p9R9xmLvucs
"Silvestrov: Leggiero, Pesante",Valentin Silvestrov,https://i.scdn.co/image/ab67616d0000b273a395416b459af3467dbee918,https://open.spotify.com/album/3lS2eQfm7o9MUDruWHUeYR
Mozart: Requiem; Kyrie in D minor,Wolfgang Amadeus Mozart,https://i.scdn.co/image/ab67616d0000b273e8bdba2a0b07a46c531cd622,https://open.spotify.com/album/293G46p7rLh8foiWJ0L5hg
Danse Macabre,Orchestre Symphonique de Montreal,https://i.scdn.co/image/ab67616d0000b27346f697af539d425d37b52285,https://open.spotify.com/album/2hRaFLIC2ge5ZDoThJZaMU
Ravel: Piano Concertos; Valses nobles et sentimentales,Maurice Ravel,https://i.scdn.co/image/ab67616d0000b2730cbc1e6d75d68319333b49ec,https://open.spotify.com/album/0uMPPy2lbRhzn0PPonpyaT
Liszt: Dreams of Love; Consolations; Sonnets of Petrarca; Rigoletto Paraphrase,Franz Liszt,https://i.scdn.co/image/ab67616d0000b2734225ac52872a6804485d4def,https://open.spotify.com/album/7bn0er8NwppxxoDfQbkbNr
Arvo Part: Alina,Arvo Part,https://i.scdn.co/image/ab67616d0000b273528dc2d3e31f07374a703bed,https://open.spotify.com/album/69iw6Zy6fh2dSnEgBTZKJE
Schubert: Forellenquintett - Trout Quintet,Franz Schubert,https://i.scdn.co/image/ab67616d0000b273b5c4b4a3a6ac39759b2edf78,https://open.spotify.com/album/1HOWw15ONN6laUWgeM6JJL
"Chopin: Fantaisie-Impromptu In C Sharp Minor, Op. 66",Frederic Chopin,https://i.scdn.co/image/ab67616d0000b273b162a081766055f6a3e1861c,https://open.spotify.com/album/5APLziXSFb85q5SZP9kQwQ
Rachmaninov Variations,Sergei Rachmaninoff,https://i.scdn.co/image/ab67616d0000b273581d3fac7f043e4c90708dff,https://open.spotify.com/album/7lj4fT2SzKOFw8rvSrVivF
Piano Express - From Bach to Satie,Mario Sollazzo,https://i.scdn.co/image/ab67616d0000b273194c0cf6a0548358570e3349,https://open.spotify.com/album/0YZfDoEO5Zgki0dmK68cpq
