name,artist,cover_url,album_url,album_path
Forged By Neron,Mastodon,https://i.scdn.co/image/ab67616d0000b27381cd9badfbfc7847f82a6b8c,https://open.spotify.com/album/4jdNvSi7ujZEW8KQ3gk1iD,metal/Forged-By-Neron-Mastodon.jpg
Leveler: 10th Anniversary Edition,August-Burns-Red,https://i.scdn.co/image/ab67616d0000b273bef538c4cfd4c05d4326cd47,https://open.spotify.com/album/6q5D3ge2Dtf9RNMyXOr90V,metal/Leveler:-10th-Anniversary-Edition-August-Burns-Red.jpg
The Fall into Time,At-The-Gates,https://i.scdn.co/image/ab67616d0000b273caea34226aea32b8e12f77d5,https://open.spotify.com/album/6N4k7vlPBJOuL0pC7FfVSq,metal/The-Fall-into-Time-At-The-Gates.jpg
Lost in Echoes,Caskets,https://i.scdn.co/image/ab67616d0000b273c88fc579b0abd410851619c3,https://open.spotify.com/album/0ulqOTuPwEwrAKmrUoJDhz,metal/Lost-in-Echoes-Caskets.jpg
Sane,Fozzy,https://i.scdn.co/image/ab67616d0000b27383f70678e022d43267676ab5,https://open.spotify.com/album/63TT4OsgibdCVUVCTdCg0W,metal/Sane-Fozzy.jpg
Life Imitates Art,Bad-Love,https://i.scdn.co/image/ab67616d0000b2733149f4200bb8dc2bb441198e,https://open.spotify.com/album/4LEDh8seNo8YRhecjcWVPN,metal/Life-Imitates-Art-Bad-Love.jpg
Rather Be Lonely,Siamese,https://i.scdn.co/image/ab67616d0000b27364eecd66cb586c243e3c5514,https://open.spotify.com/album/7r43Dagxm8DLxCwaGs5q2i,metal/Rather-Be-Lonely-Siamese.jpg
Cost of Lies,Outrun-the-Fall,https://i.scdn.co/image/ab67616d0000b27344c45d9e4dcd4c0405b6f3fe,https://open.spotify.com/album/6wzjwgS8f7irNCVertFn1P,metal/Cost-of-Lies-Outrun-the-Fall.jpg
Into The Void,Celldweller,https://i.scdn.co/image/ab67616d0000b273060dd334ede1cfd6877e4aaa,https://open.spotify.com/album/4NJtkDQbFepS3gzXRNCTwL,metal/Into-The-Void-Celldweller.jpg
Lamb of God (Deluxe Version),Lamb-of-God,https://i.scdn.co/image/ab67616d0000b27331d4d66c7b847fe1c80be275,https://open.spotify.com/album/13oFnEbK6yXLZBLm1rMqzE,metal/Lamb-of-God-(Deluxe-Version)-Lamb-of-God.jpg
Part Of Me,Afterlife,https://i.scdn.co/image/ab67616d0000b273e32e46045eedde3d03955de7,https://open.spotify.com/album/3usPdBLqiWWEr2ltwJ1Kc6,metal/Part-Of-Me-Afterlife.jpg
Overdrive,Breathe-Atlantis,https://i.scdn.co/image/ab67616d0000b27336302cc6490104c677be3ad6,https://open.spotify.com/album/3ZLzQDRnDzAxRsSpugfIhX,metal/Overdrive-Breathe-Atlantis.jpg
Within Each Lies the Other,As-Everything-Unfolds,https://i.scdn.co/image/ab67616d0000b2734d2a8404ce3c21a5728cc5a5,https://open.spotify.com/album/6isj0Hqo95H2vYzkEEoWvO,metal/Within-Each-Lies-the-Other-As-Everything-Unfolds.jpg
Unsainted,Slipknot,https://i.scdn.co/image/ab67616d0000b27319018a2d261a6e4c262ca1ba,https://open.spotify.com/album/6OmUwiZBss5csDAD3IAhdD,metal/Unsainted-Slipknot.jpg
TRAUMA,I-Prevail,https://i.scdn.co/image/ab67616d0000b27324261dc1d55e438883664bfd,https://open.spotify.com/album/2QRU8jGOJHDMrCTPKIHVik,metal/TRAUMA-I-Prevail.jpg
What The Dead Men Say,Trivium,https://i.scdn.co/image/ab67616d0000b273f11a218563f0edfa7940fc94,https://open.spotify.com/album/0aXIJYbWk4u41iJmoJmp8y,metal/What-The-Dead-Men-Say-Trivium.jpg
No Absolution,Lost-Society,https://i.scdn.co/image/ab67616d0000b27365783e0765a9205535bdc623,https://open.spotify.com/album/5KxFFFGTWgff5YGl6EfOsN,metal/No-Absolution-Lost-Society.jpg
Taste of Regret,Of-Mice-&-Men,https://i.scdn.co/image/ab67616d0000b273411dfe3190993ef0e6ab6e89,https://open.spotify.com/album/0rRovslVT0e3rekVYsOMfo,metal/Taste-of-Regret-Of-Mice-&-Men.jpg
My Own Grave,As-I-Lay-Dying,https://i.scdn.co/image/ab67616d0000b273ab876e767fcb1cace4048db4,https://open.spotify.com/album/4zSeVXasb7coGxo7ymD3EM,metal/My-Own-Grave-As-I-Lay-Dying.jpg
Flawed Design,Saint-Asonia,https://i.scdn.co/image/ab67616d0000b273154d8407422a77c5ba9f4169,https://open.spotify.com/album/59pOP9owt8GjGJ2aTVmcHG,metal/Flawed-Design-Saint-Asonia.jpg
Fleur de lis,The-Raven-Age,https://i.scdn.co/image/ab67616d0000b273b3211a0e95ff5352ac50b81b,https://open.spotify.com/album/5D6MRnCofJbNXzoNkGYeyf,metal/Fleur-de-lis-The-Raven-Age.jpg
TRAUMA,I-Prevail,https://i.scdn.co/image/ab67616d0000b27324261dc1d55e438883664bfd,https://open.spotify.com/album/2QRU8jGOJHDMrCTPKIHVik,metal/TRAUMA-I-Prevail.jpg
Hybrid Theory (Bonus Edition),Linkin-Park,https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a,https://open.spotify.com/album/6hPkbAV3ZXpGZBGUvL6jVM,metal/Hybrid-Theory-(Bonus-Edition)-Linkin-Park.jpg
We Are Not Your Kind,Slipknot,https://i.scdn.co/image/ab67616d0000b27326f20b4d67c0c7b0f137ce4f,https://open.spotify.com/album/754RY5WpZ2LTUZsk8kDBju,metal/We-Are-Not-Your-Kind-Slipknot.jpg
Popular Monster,Falling-In-Reverse,https://i.scdn.co/image/ab67616d0000b2735f4c9262d32be3019e1dda3e,https://open.spotify.com/album/4gxFqhVYU4wp1XDH1KiIo4,metal/Popular-Monster-Falling-In-Reverse.jpg
Disguise,Motionless-In-White,https://i.scdn.co/image/ab67616d0000b273daa4a83d2f794c1e31265dab,https://open.spotify.com/album/4JECM4NZhtpjDX4JbYkh00,metal/Disguise-Motionless-In-White.jpg
Cross Off,Mark-Morton,https://i.scdn.co/image/ab67616d0000b2732c7d0a60dafac66df522a719,https://open.spotify.com/album/4ePpOl2GPiJuZ75RSdN1FB,metal/Cross-Off-Mark-Morton.jpg
Hornet's Nest,Power-Trip,https://i.scdn.co/image/ab67616d0000b273a8964f613a5ed465570b6f93,https://open.spotify.com/album/3fqlPOjQ8mmYRV3ZtlkQEB,metal/Hornet's-Nest-Power-Trip.jpg
Heroes (Bonus Version),Sabaton,https://i.scdn.co/image/ab67616d0000b2733aaa6ee1e823f7a0ffeff27c,https://open.spotify.com/album/5EigDkziY0nhBI6UbZuXVb,metal/Heroes-(Bonus-Version)-Sabaton.jpg
Is There Anybody out There?,Machine-Head,https://i.scdn.co/image/ab67616d0000b2732e4baa09745ee0a696a3f82f,https://open.spotify.com/album/0IalnI5Z5nOfqOt9HusTCx,metal/Is-There-Anybody-out-There?-Machine-Head.jpg
FAKERS PLAGUE,While-She-Sleeps,https://i.scdn.co/image/ab67616d0000b27310107954ad2a269fb05b5e05,https://open.spotify.com/album/2oTcPmqPDi87enHXXQG8d3,metal/FAKERS-PLAGUE-While-She-Sleeps.jpg
Oh My God,HELLYEAH,https://i.scdn.co/image/ab67616d0000b273bb900039bd1b0733cb4890ab,https://open.spotify.com/album/1f2OVhqcB3vM5oev9MiYLx,metal/Oh-My-God-HELLYEAH.jpg
Chaos And Earthquakes,Nonpoint,https://i.scdn.co/image/ab67616d0000b273df696e9f4604d6a795ceae47,https://open.spotify.com/album/1UnoCRuJTGd39YMDNGI1RE,metal/Chaos-And-Earthquakes-Nonpoint.jpg
Atonement,Killswitch-Engage,https://i.scdn.co/image/ab67616d0000b273ef43657f03bd2a4f26cccfb5,https://open.spotify.com/album/6kkUp557e0o5k0dRBfohJZ,metal/Atonement-Killswitch-Engage.jpg
Is There Anybody out There?,Machine-Head,https://i.scdn.co/image/ab67616d0000b2732e4baa09745ee0a696a3f82f,https://open.spotify.com/album/0IalnI5Z5nOfqOt9HusTCx,metal/Is-There-Anybody-out-There?-Machine-Head.jpg
Venom (Deluxe Edition),Bullet-For-My-Valentine,https://i.scdn.co/image/ab67616d0000b273b5836f92f626bb4fe05b016a,https://open.spotify.com/album/1YjxZhd158jSm2906JqzXF,metal/Venom-(Deluxe-Edition)-Bullet-For-My-Valentine.jpg
Magma,Gojira,https://i.scdn.co/image/ab67616d0000b273422c622517ea0bd7eda33e08,https://open.spotify.com/album/7D7V6M05UIOTjLdqbwRX0w,metal/Magma-Gojira.jpg
Platitudes and Barren Words,Children-Of-Bodom,https://i.scdn.co/image/ab67616d0000b273cd2f09828c9ee61e5ef63e0a,https://open.spotify.com/album/2IW9jj5htzHc2XASwNlviW,metal/Platitudes-and-Barren-Words-Children-Of-Bodom.jpg
RAMMSTEIN,Rammstein,https://i.scdn.co/image/ab67616d0000b27302add2c77fb6999e311a3248,https://open.spotify.com/album/1LoyJQVHPLHE3fCCS8Juek,metal/RAMMSTEIN-Rammstein.jpg
Seal The Deal & Let's Boogie (Deluxe),Volbeat,https://i.scdn.co/image/ab67616d0000b273af770a3e65634b9ed7b00e8c,https://open.spotify.com/album/3v78ZZiv9L2Fb5x5fC8kVC,metal/Seal-The-Deal-&-Let's-Boogie-(Deluxe)-Volbeat.jpg
Ritual,In-This-Moment,https://i.scdn.co/image/ab67616d0000b27305d9b34c8a670ec1447121c8,https://open.spotify.com/album/1JIIc6FIetBaCAzWkCSBjL,metal/Ritual-In-This-Moment.jpg
You'll Never Find Me,Korn,https://i.scdn.co/image/ab67616d0000b2738d2a047462e03baed60c988d,https://open.spotify.com/album/4XucqZK1zp6BGA888pkJb3,metal/You'll-Never-Find-Me-Korn.jpg
Black Flame,Bury-Tomorrow,https://i.scdn.co/image/ab67616d0000b273e766a6c11d76e73691339f57,https://open.spotify.com/album/00DQxO6RTdm2gvlcpjlOzt,metal/Black-Flame-Bury-Tomorrow.jpg
Got Your Six,Five-Finger-Death-Punch,https://i.scdn.co/image/ab67616d0000b2734804f1513736e5e2b3e053dc,https://open.spotify.com/album/4KXYNMizBHgXUFM1UOUhoJ,metal/Got-Your-Six-Five-Finger-Death-Punch.jpg
Graveyard Shift,Motionless-In-White,https://i.scdn.co/image/ab67616d0000b27320bfa6114be3fcada3b5b3e3,https://open.spotify.com/album/5ucBd1GYFRg0uVhP4a4AY6,metal/Graveyard-Shift-Motionless-In-White.jpg
Evolution (Deluxe Edition),Disturbed,https://i.scdn.co/image/ab67616d0000b2731c8a25920cf6c0967dd67ac5,https://open.spotify.com/album/1IpufqmucrxYUJQxf1AP0n,metal/Evolution-(Deluxe-Edition)-Disturbed.jpg
Blood,Breaking-Benjamin,https://i.scdn.co/image/ab67616d0000b273c596c825e96de2a09808f9d0,https://open.spotify.com/album/1ckgU9Oj16CQfpY2Mbn86S,metal/Blood-Breaking-Benjamin.jpg
Melancholy,Shadow-of-Intent,https://i.scdn.co/image/ab67616d0000b273a8a77ba4aed962b28920a181,https://open.spotify.com/album/5IgHVlikizQFBPieV1uk8v,metal/Melancholy-Shadow-of-Intent.jpg
Finding God Before God Finds Me (Deluxe),Bad-Omens,https://i.scdn.co/image/ab67616d0000b273dde91e50cb51436b06204c9e,https://open.spotify.com/album/0fPsaPPbXurVDqFC2qE0Bo,metal/Finding-God-Before-God-Finds-Me-(Deluxe)-Bad-Omens.jpg
Tū,Alien-Weaponry,https://i.scdn.co/image/ab67616d0000b273fd9104f83223065d556f5f50,https://open.spotify.com/album/4RBkIbNroo8Lp1Y8p3VV4M,metal/Tū-Alien-Weaponry.jpg
And Justice for None (Deluxe),Five-Finger-Death-Punch,https://i.scdn.co/image/ab67616d0000b273fb94cdee49bcfbbefa8400ee,https://open.spotify.com/album/2IA9d7atwNgtiS6Tpv9WKt,metal/And-Justice-for-None-(Deluxe)-Five-Finger-Death-Punch.jpg
Destruction or Strength,As-I-Lay-Dying,https://i.scdn.co/image/ab67616d0000b2733e69d9328a639147d479dcc8,https://open.spotify.com/album/1ZtZZXTDDt9wnpXLgLLM4n,metal/Destruction-or-Strength-As-I-Lay-Dying.jpg
THE SIDE EFFECTS,coldrain,https://i.scdn.co/image/ab67616d0000b273132f225040371f2ad93af051,https://open.spotify.com/album/1BGWyz8x5J2qChX1X0r60e,metal/THE-SIDE-EFFECTS-coldrain.jpg
Killing Me Slowly,Bad-Wolves,https://i.scdn.co/image/ab67616d0000b273352d2b48224430577aae2c65,https://open.spotify.com/album/4JJYvxmSDCIExVj13cWCes,metal/Killing-Me-Slowly-Bad-Wolves.jpg
California Dreaming,Hollywood-Undead,https://i.scdn.co/image/ab67616d0000b273fb0db6a4fec3bfce8fed7b11,https://open.spotify.com/album/61Ss7TgVSqwBoLIOT28MXW,metal/California-Dreaming-Hollywood-Undead.jpg
/with_errors,Norma-Jean,https://i.scdn.co/image/ab67616d0000b27342a80a21ddfb597d3e11cd53,https://open.spotify.com/album/6RSGiHP9YKJzIh9qsBJvUl,metal/-with_errors-Norma-Jean.jpg
Night of the Witch,Testament,https://i.scdn.co/image/ab67616d0000b273602cef54d49f35721d4d84d2,https://open.spotify.com/album/4prdwVIIRKWXs8c4WcOT6y,metal/Night-of-the-Witch-Testament.jpg
When Legends Rise,Godsmack,https://i.scdn.co/image/ab67616d0000b2732508fbd2c6d2b562dd8548a9,https://open.spotify.com/album/6ZrSVDC1YIqoWDc4bcRDaf,metal/When-Legends-Rise-Godsmack.jpg
Crack of Doom (feat. Troy Sanders),Kvelertak,https://i.scdn.co/image/ab67616d0000b273b1f75ab704406b956d18903d,https://open.spotify.com/album/0OWnxrfD3RbAqoa1SwbU8b,metal/Crack-of-Doom-(feat.-Troy-Sanders)-Kvelertak.jpg
Holding My Breath,Alien-Weaponry,https://i.scdn.co/image/ab67616d0000b27321edb005f848717cd81fba1c,https://open.spotify.com/album/76rph5WWiuCixcvOxS9ZXA,metal/Holding-My-Breath-Alien-Weaponry.jpg
Save Me,Skillet,https://i.scdn.co/image/ab67616d0000b27334a78d68a8d93b36f0056642,https://open.spotify.com/album/6LJiP6blb71XuM0Tky5MpR,metal/Save-Me-Skillet.jpg
Fear Tomorrow,Fit-For-An-Autopsy,https://i.scdn.co/image/ab67616d0000b273dd00da528096790db8719056,https://open.spotify.com/album/5Zp2KRLuMqZiUbq04wpDD8,metal/Fear-Tomorrow-Fit-For-An-Autopsy.jpg
The Unforgiving,Within-Temptation,https://i.scdn.co/image/ab67616d0000b273d85125df7939073fbc1b956e,https://open.spotify.com/album/1tlnNem19ENnRvFalZqxLK,metal/The-Unforgiving-Within-Temptation.jpg
War,Palisades,https://i.scdn.co/image/ab67616d0000b273e907ea3c10a98bc02cc3dac5,https://open.spotify.com/album/3zXnGYcc3qrKog46LhlED4,metal/War-Palisades.jpg
Jomsviking,Amon-Amarth,https://i.scdn.co/image/ab67616d0000b273a6c97e91aad5eecb10919b15,https://open.spotify.com/album/79GLbXCHnsOG9TBzvtS3sy,metal/Jomsviking-Amon-Amarth.jpg
Bartzabel,Behemoth,https://i.scdn.co/image/ab67616d0000b273fe8118c32af780804b37fd48,https://open.spotify.com/album/5vVagWabBelkQkRX5LO1dG,metal/Bartzabel-Behemoth.jpg
Gods of Violence,Kreator,https://i.scdn.co/image/ab67616d0000b273d5c0fc40f7b9299fd277dd8a,https://open.spotify.com/album/4YySbln9km5fNhE4NwlC6Q,metal/Gods-of-Violence-Kreator.jpg
Demolisher,Slaughter-to-Prevail,https://i.scdn.co/image/ab67616d0000b273d5ee8f193fd3bf8d82bef25d,https://open.spotify.com/album/208720QaPUwdbfMMbDRmhK,metal/Demolisher-Slaughter-to-Prevail.jpg
The Mortal Coil,Polaris,https://i.scdn.co/image/ab67616d0000b27368bb82b3a30353a20869f39c,https://open.spotify.com/album/6jhjtf53IXjEMMolFVZfH7,metal/The-Mortal-Coil-Polaris.jpg
5x3,Upon-A-Burning-Body,https://i.scdn.co/image/ab67616d0000b2734792b85dca7c839ecb10acd5,https://open.spotify.com/album/7N0w5nxPWAyeovkmBRThdA,metal/5x3-Upon-A-Burning-Body.jpg
Bum-Rush,Body-Count,https://i.scdn.co/image/ab67616d0000b273825dafc287fff78c5bbcbec7,https://open.spotify.com/album/7tSF45OeMvo9ln1HaOr77W,metal/Bum-Rush-Body-Count.jpg
Hydrograd,Stone-Sour,https://i.scdn.co/image/ab67616d0000b27349ca1daa7d94fbbd6ddbba87,https://open.spotify.com/album/4PERSgw7TXqpEZlIVN6zHr,metal/Hydrograd-Stone-Sour.jpg
Meliora (Deluxe Edition),Ghost,https://i.scdn.co/image/ab67616d0000b2735b752bd7476346431a8d1e79,https://open.spotify.com/album/2uaQ1K2eSqaWeVQRXeuGdN,metal/Meliora-(Deluxe-Edition)-Ghost.jpg
few,He-Is-Legend,https://i.scdn.co/image/ab67616d0000b27375f1e72907825678211ceb5c,https://open.spotify.com/album/1uXJ01pmkQzFFvb7h6sO0y,metal/few-He-Is-Legend.jpg
Revival,Light-The-Torch,https://i.scdn.co/image/ab67616d0000b273fb5896e1ceafb2f43feae134,https://open.spotify.com/album/7dKXOhHlJaTCnwBQpxh1vY,metal/Revival-Light-The-Torch.jpg
Don't Need You (Edit),Bullet-For-My-Valentine,https://i.scdn.co/image/ab67616d0000b273bd903b0c1900629eefea798d,https://open.spotify.com/album/0QRkaf6ewruqL8zk4WG9Ne,metal/Don't-Need-You-(Edit)-Bullet-For-My-Valentine.jpg
Final Breath,The-Browning,https://i.scdn.co/image/ab67616d0000b2730ac582a131a93a6e42a8d2e5,https://open.spotify.com/album/0fm7SRk4ucI8nYt2UINwDS,metal/Final-Breath-The-Browning.jpg
L'Enfant Sauvage (Special Edition),Gojira,https://i.scdn.co/image/ab67616d0000b2733ac9158414ee0e4042ffc56d,https://open.spotify.com/album/5dxqD5Kc6cRRi3rErmDfXG,metal/L'Enfant-Sauvage-(Special-Edition)-Gojira.jpg
Evolution,Disturbed,https://i.scdn.co/image/ab67616d0000b27356351a5b4d78e94390514484,https://open.spotify.com/album/0V73oq7XX0jQL8hd1EZWe4,metal/Evolution-Disturbed.jpg
You Are We,While-She-Sleeps,https://i.scdn.co/image/ab67616d0000b273c29eec7702466cebfe864198,https://open.spotify.com/album/26wFh7VUA3ykYy2IMVdHpI,metal/You-Are-We-While-She-Sleeps.jpg
Eradicate,Heaven-Shall-Burn,https://i.scdn.co/image/ab67616d0000b273052aa3b96821ac4703582f2c,https://open.spotify.com/album/2BS5FS6c7ubAuXlYo8cVgG,metal/Eradicate-Heaven-Shall-Burn.jpg
Hollowed Heart,Make-Them-Suffer,https://i.scdn.co/image/ab67616d0000b2731b98ada997e6e45724fd6d5a,https://open.spotify.com/album/1eugdphmac0WQccxNJ96tn,metal/Hollowed-Heart-Make-Them-Suffer.jpg
Into The Fire,Asking-Alexandria,https://i.scdn.co/image/ab67616d0000b273e2d60cfc3c84f1d3c6397997,https://open.spotify.com/album/3ziY15FdoKXvXWmxO8RZn1,metal/Into-The-Fire-Asking-Alexandria.jpg
Emblas Saga,Brothers-of-Metal,https://i.scdn.co/image/ab67616d0000b273f959fa12f3157d5968aca89d,https://open.spotify.com/album/4v0Kqr29qIlu0YRuWm52Sc,metal/Emblas-Saga-Brothers-of-Metal.jpg
Metal Division,Mystic-Prophecy,https://i.scdn.co/image/ab67616d0000b27341f051d6cfe18f9478318753,https://open.spotify.com/album/39TpYxmd8AwMLv94u4LsQn,metal/Metal-Division-Mystic-Prophecy.jpg
Suicide Silence,Suicide-Silence,https://i.scdn.co/image/ab67616d0000b27315a0a5f0b2ddcffb67b18efc,https://open.spotify.com/album/5XAe2MIBgjYVZjwTP4n779,metal/Suicide-Silence-Suicide-Silence.jpg
The Price of Agony,Fit-For-A-King,https://i.scdn.co/image/ab67616d0000b2739eef223a68d9194ab6edbe75,https://open.spotify.com/album/4bZEganDeSIt1ucYgX93Ao,metal/The-Price-of-Agony-Fit-For-A-King.jpg
Protection,Alcest,https://i.scdn.co/image/ab67616d0000b2737a00cadde9d391e125bfa6bb,https://open.spotify.com/album/5WmxHKFdBeEZYtgT7yCRFc,metal/Protection-Alcest.jpg
Fade,Catch-Your-Breath,https://i.scdn.co/image/ab67616d0000b2733e62c92d33ac970b00f4fd9a,https://open.spotify.com/album/5ipLw8pJR65yPyylZCqBT0,metal/Fade-Catch-Your-Breath.jpg
All Pride No Pain,Upon-A-Burning-Body,https://i.scdn.co/image/ab67616d0000b27369dd116fcf2f091eb4380859,https://open.spotify.com/album/1BVvHpjzpIhvfC98htOt9z,metal/All-Pride-No-Pain-Upon-A-Burning-Body.jpg
Falling Apart,Caskets,https://i.scdn.co/image/ab67616d0000b273037317f46161f34ff0e6e9a5,https://open.spotify.com/album/7CQo7bup1p4UIgPO7VStZG,metal/Falling-Apart-Caskets.jpg
The Hell I Overcame,Bad-Omens,https://i.scdn.co/image/ab67616d0000b273e245c5045d9a4eb24d2603f9,https://open.spotify.com/album/2mmWt8sRLS65Bbqrsfm2V6,metal/The-Hell-I-Overcame-Bad-Omens.jpg
Helix,Crystal-Lake,https://i.scdn.co/image/ab67616d0000b273ed8ea2011fb2dc20548e5822,https://open.spotify.com/album/5XlKRhFaEPZl0NEoLbMsRo,metal/Helix-Crystal-Lake.jpg
Virus,Memphis-May-Fire,https://i.scdn.co/image/ab67616d0000b2737906ffd2c4575e7de37185ab,https://open.spotify.com/album/608S2NU54jQt2mhVISLAs1,metal/Virus-Memphis-May-Fire.jpg
Outsider,Three-Days-Grace,https://i.scdn.co/image/ab67616d0000b273019b8c9f33d9c361b1b9a571,https://open.spotify.com/album/3e8KUqPO1wRmwqAxENX38s,metal/Outsider-Three-Days-Grace.jpg
The Sin and the Sentence,Trivium,https://i.scdn.co/image/ab67616d0000b27349297ff523b7098a50195711,https://open.spotify.com/album/3qq44o8Qqvz5JQ7b5AevLT,metal/The-Sin-and-the-Sentence-Trivium.jpg
Underneath the Scars,Kataklysm,https://i.scdn.co/image/ab67616d0000b273243daae1e242e33edff923ee,https://open.spotify.com/album/4o28Uy70mmJey8AJJIundI,metal/Underneath-the-Scars-Kataklysm.jpg
Resist (Extended Deluxe),Within-Temptation,https://i.scdn.co/image/ab67616d0000b27374615e79e3ec1228d8697e21,https://open.spotify.com/album/1SL2IdaCrXDtv695Px6AXR,metal/Resist-(Extended-Deluxe)-Within-Temptation.jpg
Flagged Channel,Hyro-The-Hero,https://i.scdn.co/image/ab67616d0000b273e3e0f915efcac33d60472d26,https://open.spotify.com/album/2O6gx6GOXvN9eLsPghTdpv,metal/Flagged-Channel-Hyro-The-Hero.jpg
Judas,Fozzy,https://i.scdn.co/image/ab67616d0000b27386cec87a72ce10ec15135f86,https://open.spotify.com/album/3mr9etJ9IMRFRXAfLkGWcJ,metal/Judas-Fozzy.jpg
How To Survive,Of-Mice-&-Men,https://i.scdn.co/image/ab67616d0000b2733f44d93219593492292c44d7,https://open.spotify.com/album/5D0qpD5DSQ7TLA790C8Wya,metal/How-To-Survive-Of-Mice-&-Men.jpg
Paramount,August-Burns-Red,https://i.scdn.co/image/ab67616d0000b2732e3693c2c3be5774d760ea58,https://open.spotify.com/album/3PeeMj71DFYQx5x9Se5ePd,metal/Paramount-August-Burns-Red.jpg
Dystopia,In-Hearts-Wake,https://i.scdn.co/image/ab67616d0000b273f1e3a747e111355c3d511ab0,https://open.spotify.com/album/6uo6WEpD7yKdwRNTGKS4gw,metal/Dystopia-In-Hearts-Wake.jpg
Reckless,Lacuna-Coil,https://i.scdn.co/image/ab67616d0000b273afa7cc95ef4d85a77d37f731,https://open.spotify.com/album/0nd9VY90TYG8TuZpiU3boV,metal/Reckless-Lacuna-Coil.jpg
Resolution,Lamb-of-God,https://i.scdn.co/image/ab67616d0000b273b4aea229ce3a46e0a32a1dfc,https://open.spotify.com/album/73k8aD6VzabLHfwIdiasdS,metal/Resolution-Lamb-of-God.jpg
Human,Three-Days-Grace,https://i.scdn.co/image/ab67616d0000b2738443a724ced4e3bef303fb7a,https://open.spotify.com/album/0YkHsU3Mblh7jvNngbV20W,metal/Human-Three-Days-Grace.jpg
Periphery III: Select Difficulty,Periphery,https://i.scdn.co/image/ab67616d0000b273c4e9a067fc1fca367e1aaf36,https://open.spotify.com/album/1NBUh16Mfz7kNjIJKVO9sC,metal/Periphery-III:-Select-Difficulty-Periphery.jpg
The Concrete Confessional,Hatebreed,https://i.scdn.co/image/ab67616d0000b273db197978cdead2fccb5bfd9e,https://open.spotify.com/album/1LG9oSoshyuwFt25Qlwglh,metal/The-Concrete-Confessional-Hatebreed.jpg
On the Top,Jinjer,https://i.scdn.co/image/ab67616d0000b2734f6aa510c6fdfd1c57d6f9ad,https://open.spotify.com/album/46GgvdBEtNXaJKoY3S8Ypc,metal/On-the-Top-Jinjer.jpg
Behold The Crown,After-The-Burial,https://i.scdn.co/image/ab67616d0000b273edce54a8ecec6ee7bafcc330,https://open.spotify.com/album/7xvmc4DDMSokbn96oWC4r3,metal/Behold-The-Crown-After-The-Burial.jpg
Carry the Weight / From the First Note,We-Came-As-Romans,https://i.scdn.co/image/ab67616d0000b27356da8bed1dffded53834d515,https://open.spotify.com/album/1LWKl74lrLudXEtmIUDr3o,metal/Carry-the-Weight---From-the-First-Note-We-Came-As-Romans.jpg
Renegades - A Lost Generation,Equilibrium,https://i.scdn.co/image/ab67616d0000b273c5f12251fd005073f2054a82,https://open.spotify.com/album/57LDzqIlvbKBYgKsU2pX8c,metal/Renegades---A-Lost-Generation-Equilibrium.jpg
The Serenity of Suffering (Deluxe),Korn,https://i.scdn.co/image/ab67616d0000b273fe20726a44bde7a7ba069da1,https://open.spotify.com/album/4RjHOlFpX2rHqsViJa0fSn,metal/The-Serenity-of-Suffering-(Deluxe)-Korn.jpg
Defy,Of-Mice-&-Men,https://i.scdn.co/image/ab67616d0000b2738237d03c649302980ded387b,https://open.spotify.com/album/78yMb0lsPLAEuugaeLeLL0,metal/Defy-Of-Mice-&-Men.jpg
Rising Fire,Firewind,https://i.scdn.co/image/ab67616d0000b2735a51887602396179062bb297,https://open.spotify.com/album/4gGtBcTbf80l1PNvhgJXnx,metal/Rising-Fire-Firewind.jpg
"Ballistic, Sadistic",Annihilator,https://i.scdn.co/image/ab67616d0000b2733eac1aacb4482a47ed6b359d,https://open.spotify.com/album/6aGmL5PVbZgU3QjnuwiohE,"metal/Ballistic,-Sadistic-Annihilator.jpg"
For The Love Of Metal,Dee-Snider,https://i.scdn.co/image/ab67616d0000b2732e69a97c942d40b5318ba226,https://open.spotify.com/album/3hltBVcsoTwKuShT41jBBf,metal/For-The-Love-Of-Metal-Dee-Snider.jpg
A Statue Of The King,Avatar,https://i.scdn.co/image/ab67616d0000b273d1299607e353053973dcce1e,https://open.spotify.com/album/5nN6NRLEKd5BEZqfLU1Bp7,metal/A-Statue-Of-The-King-Avatar.jpg
One Folk,Equilibrium,https://i.scdn.co/image/ab67616d0000b2739f5efa4529cd5ac828fd7b32,https://open.spotify.com/album/0xd69MXvkpCodo9Ph3nUi1,metal/One-Folk-Equilibrium.jpg
From Hell with Love,Beast-In-Black,https://i.scdn.co/image/ab67616d0000b273e7e159331be0371c437ab1c6,https://open.spotify.com/album/6URiGUB9MrHBCzitqgFCDj,metal/From-Hell-with-Love-Beast-In-Black.jpg
Catharsis,Machine-Head,https://i.scdn.co/image/ab67616d0000b273bcacc04a8b2f3d5f2b973197,https://open.spotify.com/album/7k3Tbnfio1Wnr8vf4dfzp0,metal/Catharsis-Machine-Head.jpg
Burn It Down,Silverstein,https://i.scdn.co/image/ab67616d0000b273ae36d07ec47db73455bbde95,https://open.spotify.com/album/4CAwR5GCqpfDAHE85WsAqK,metal/Burn-It-Down-Silverstein.jpg
