name,artist,cover_url,album_url
Dirty Deeds Done Dirt Cheap,AC/DC,https://i.scdn.co/image/ab67616d0000b27368b03027356fb05501948f62,https://open.spotify.com/album/76mvVgXOde87B9aOzLXCOI
Blizzard of Ozz (Expanded Edition),Ozzy Osbourne,https://i.scdn.co/image/ab67616d0000b2735776e18c520194c48d92815b,https://open.spotify.com/album/6aGfK3YpRxZ1rJfaNRckLH
In Your Honor,Foo Fighters,https://i.scdn.co/image/ab67616d0000b2736c44679425e2695001b35d72,https://open.spotify.com/album/2eprpJCYbCbPZRKVGIEJxZ
Led Zeppelin II (1994 Remaster),Led Zeppelin,https://i.scdn.co/image/ab67616d0000b273fc4f17340773c6c3579fea0d,https://open.spotify.com/album/70lQYZtypdCALtFVlQAcvx
In Utero - 20th Anniversary - Deluxe Edition,Nirvana,https://i.scdn.co/image/ab67616d0000b273aca059cebc1841277db22d1c,https://open.spotify.com/album/6ohX7moZZnF1FwYrli1OJ6
Personal Jesus,Depeche Mode,https://i.scdn.co/image/ab67616d0000b273b65cdc085ef62773e5b20b89,https://open.spotify.com/album/2nsxERlQsbUOWBwaz8HCj8
London Calling (Remastered),The Clash,https://i.scdn.co/image/ab67616d0000b273cd9d8bc9ef04014b6e90e182,https://open.spotify.com/album/6FCzvataOZh68j8OKzOt9a
Leftoverture (Expanded Edition),Kansas,https://i.scdn.co/image/ab67616d0000b2731be40e44db112e123e5e8b51,https://open.spotify.com/album/7MejfRSNnrpcLZIxkeZDqR
Pendulum (40th Anniversary Edition),Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b27351f311c2fb06ad2789e3ff91,https://open.spotify.com/album/372cMadhAGlNuDnc8TssqF
Back In The U.S.S.R.,The Beatles,https://i.scdn.co/image/ab67616d0000b2734096037da88fee3f94aea1d0,https://open.spotify.com/album/4GFaEb4VZoJ2sivJpiRwM8
Kinks (Super Deluxe Edition),The Kinks,https://i.scdn.co/image/ab67616d0000b27347d5d5278df9f9475f639759,https://open.spotify.com/album/3hXXoaAA09avxBSSxtPIaL
Learning to Crawl (Expanded & Remastered),Pretenders,https://i.scdn.co/image/ab67616d0000b2735436a01d3b621036889cffe6,https://open.spotify.com/album/48NYXFdasUBuSeO3RAolt3
Even In The Quietest Moments,Supertramp,https://i.scdn.co/image/ab67616d0000b273bddcc30c6a3288e725aec2df,https://open.spotify.com/album/4X87hQ57jTYQTcYTaJWK5w
L.A. Woman,The Doors,https://i.scdn.co/image/ab67616d0000b27320783882533e669760741df2,https://open.spotify.com/album/7IKUTIc9UWuVngyGPtqNHS
Blood Sugar Sex Magik (Deluxe Edition),Red Hot Chili Peppers,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70,https://open.spotify.com/album/30Perjew8HyGkdSmqguYyg
Torches,Foster The People,https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5,https://open.spotify.com/album/7Kmmw7Z5D2UD5MVwdm10sT
Era Vulgaris,Queens of the Stone Age,https://i.scdn.co/image/ab67616d0000b27301b7dc44ae31364925b4eadc,https://open.spotify.com/album/1w71aBHYJ1zTOsSsmr2Fca
Out Of Our Heads,The Rolling Stones,https://i.scdn.co/image/ab67616d0000b27305c5be85b64eaff732f7cb0b,https://open.spotify.com/album/2Q5MwpTmtjscaS34mJFXQQ
Little Queen,Heart,https://i.scdn.co/image/ab67616d0000b2739cef5b2e4c9104c678973f44,https://open.spotify.com/album/1LaeNhiUpL3X6N0LcFvuDF
Point Of Know Return (Expanded Edition),Kansas,https://i.scdn.co/image/ab67616d0000b27359f0f56a7cd13526b5b4204c,https://open.spotify.com/album/6oU298pdPTCQnMx1PYwyUA
Aerosmith's Greatest Hits,Aerosmith,https://i.scdn.co/image/ab67616d0000b273cd8330aea6549a0d6207e22d,https://open.spotify.com/album/3VNTh6evo3MyUsStAiatcY
Greatest Hits,The Who,https://i.scdn.co/image/ab67616d0000b273d2cf047beaa711e536ba0afe,https://open.spotify.com/album/1jkd5zta1g1eFz6zuzupyW
