album_id,album_name,cover_location,artist,track_id,track_name,popularity,explicit,danceability,key,loudness,modality,energy,valence,speechiness,genre,rgb,color-name,color-hex
4ZDBQSIDIZRUBOG2OHcN3T,Vol.-3:-The-Subliminal-Verses,image-data/heavy-metal/Vol.-3:-The-Subliminal-Verses-Slipknot.jpg,Slipknot,6wqJeItl3Vc3az4ZicSQAB,Before-I-Forget,74,False,0.29100000000000004,6,-2.997,0,0.9740000000000001,0.348,0.171,heavy-metal,"(8.459407299395288, 6.432474160483768, 6.27788737830767)",black,#080606
2d9BCZeAAhiZWPpbX9aPCW,EL-ÚLTIMO-TOUR-DEL-MUNDO,image-data/latin/EL-ÚLTIMO-TOUR-DEL-MUNDO-Bad-Bunny.jpg,Bad-Bunny,2XIc1pqjXV3Cr2BQUGNBck,LA-NOCHE-DE-ANOCHE,88,False,0.856,7,-4.8919999999999995,1,0.618,0.391,0.28600000000000003,latin,"(32.96648426812585, 22.54670705491499, 21.338512149045663)",black,#201615
05UNmVxVeG3XwkfrcXls5g,BORDER-:-儚い,image-data/kpop/BORDER-:-儚い-ENHYPEN.jpg,ENHYPEN,3QA3KfGs1UvSEZkWcio81R,Forget-Me-Not,61,False,0.569,8,-3.593,1,0.877,0.782,0.11699999999999999,kpop,"(218.4428344648225, 217.26155976627152, 212.9269767284764)",gainsboro,#dad9d4
3CUQXRP3xNQL648Ohb8i7g,Destination-Calabria,image-data/pop/Destination-Calabria-MEDIKAL.jpg,MEDIKAL,7pQ4aLqPhmY9YTZ2EmCq9n,Destination-Calabria,54,False,0.71,2,-10.135,1,0.54,0.373,0.159,pop,"(18.814482018014857, 22.465975585702076, 25.27561419272831)",black,#121619
568NiPz6VZ8uBjW952Wxv3,"Bach-50,-The-Very-Best-Of-Classical-Music","image-data/classical/Bach-50,-The-Very-Best-Of-Classical-Music-Johann-Sebastian-Bach.jpg",Johann-Sebastian-Bach,7mKyIVWxNLX6pxQlRqBROe,"Prelude-and-Fugue-in-C-minor-(WTK,-Book-II,-No.2),-BWV-871",24,False,0.293,0,-25.22,0,0.15,0.33799999999999997,0.0394,classical,"(127.10689486552569, 128.44779951100244, 126.11765281173594)",gray,#7f807e
3lZQCdHYJ94Icv6OWeqh76,Color-of-Night,image-data/kpop/Color-of-Night-Muzie.jpg,Muzie,78Oao6HSlF71skOa8vgV4e,Thinking-About-You,5,False,0.648,11,-3.9010000000000002,1,0.81,0.867,0.0374,kpop,"(14.471401165269294, 37.205520818530616, 49.145161290322584)",darkslategray,#0e2531
30kuGjOYYfxuAnOMxe6Kgv,Levitzki:-Complete-Works-for-Solo-Piano,image-data/classical/Levitzki:-Complete-Works-for-Solo-Piano-Margarita-Glebov.jpg,Margarita-Glebov,2JMgnPuNVznmKAivcP66CD,The-Enchanted-Nymph,8,False,0.247,11,-26.686999999999998,1,0.049,0.0379,0.0344,classical,"(86.04599568790424, 74.56029122269788, 53.11320813673718)",darkolivegreen,#564a35
5S4PAX176V09mZvvtk956A,"Lyadov:-Complete-Works-for-Piano,-Vols.-1-&-2","image-data/classical/Lyadov:-Complete-Works-for-Piano,-Vols.-1-&-2-Anatoly-Lyadov.jpg",Anatoly-Lyadov,33aXppMfBnWXwKAfKrxdTC,"2-Morceaux,-Op.-31:-No.-2.-Prelude",6,False,0.569,10,-33.67,0,0.0129,0.17800000000000002,0.066,classical,"(245.29520658200678, 239.64809515292438, 233.71038275800396)",linen,#f5efe9
4wsiP6swqKBRhdlqk6PsAV,Drama-Queen-(Deluxe-Version),image-data/latin/Drama-Queen-(Deluxe-Version)-Ivy-Queen.jpg,Ivy-Queen,4zK05ecddIq3vfd08Aqi8y,La-Vida-Es-Así,60,False,0.705,5,-8.332,1,0.8,0.48,0.12300000000000001,latin,"(159.66122810675563, 151.19657005838198, 137.54415137614677)",rosybrown,#9f9789
4JMaZaBdFCVJDpEAkNb4nZ,ME-PASE-(feat.-Farruko),image-data/latin/ME-PASE-(feat.-Farruko)-Enrique-Iglesias.jpg,Enrique-Iglesias,4JgSGk8yY0hQE9aENUSqVm,ME-PASE-(feat.-Farruko),73,False,0.7490000000000001,6,-2.1109999999999998,0,0.89,0.7240000000000001,0.0455,latin,"(251.07188752814545, 185.54714701521226, 14.548959305837775)",orange,#fbb90e
41THw0MqounOC6k0yt5mAK,Built-to-Last,image-data/country/Built-to-Last-Chance-McKinney.jpg,Chance-McKinney,5mBqbUJqSZvPuHg7ASFIQC,Built-to-Last,27,False,0.589,2,-7.051,1,0.675,0.385,0.0382,country,"(12.14252319643242, 22.94260231604689, 25.29565561389628)",black,#0c1619
2r03WUzodQWWxybY2q3ZAy,The-Best-Of-John-Lee-Hooker,image-data/blues/The-Best-Of-John-Lee-Hooker-John-Lee-Hooker.jpg,John-Lee-Hooker,2t0SHarmiDUNiDgPcWzaS1,Never-Get-Out-Of-These-Blues-Alive,9,False,0.662,11,-16.397000000000002,0,0.305,0.5,0.0399,blues,"(145.4009335324869, 130.31990291262136, 162.4095220313667)",lightslategray,#9182a2
17PBUuvBGmmwD0L6CtKtPR,I-Miss-Having-Someone-To-Talk-To,image-data/edm/I-Miss-Having-Someone-To-Talk-To-Folamour.jpg,Folamour,0y5D6gtFl3WNx06rOXLWJ6,I-Miss-Having-Someone-To-Talk-To,52,False,0.7609999999999999,9,-7.223,0,0.754,0.889,0.0449,edm,"(240.70287924679783, 227.13856147137176, 211.46524103200383)",antiquewhite,#f0e3d3
1UnoCRuJTGd39YMDNGI1RE,Chaos-And-Earthquakes,image-data/metal/Chaos-And-Earthquakes-Nonpoint.jpg,Nonpoint,2imkodSyg1hOZwZuE2fJdU,Chaos-And-Earthquakes,52,False,0.524,10,-5.577999999999999,0,0.843,0.212,0.0536,metal,"(15.737376284435479, 63.78018029376536, 85.48553237092605)",darkslategray,#0f3f55
2kXw8gebH7dWlQHCFJdRRD,Blues-Masters-Vol.-3-(B.B.-King),image-data/blues/Blues-Masters-Vol.-3-(B.B.-King)-B.B.-King.jpg,B.B.-King,1yFo3xcxJJkSwcoqFzaNxW,Three-O'Clock-Blues,0,False,0.5489999999999999,10,-9.702,1,0.342,0.633,0.0535,blues,"(28.118471305359535, 28.67306573589296, 19.410020992993907)",black,#1c1c13
7gPJsi6K1hr4K6lE3n2Y5y,Animals,image-data/pop/Animals-Chris-Webby.jpg,Chris-Webby,1naQBKay3ml5lKl3q2G0jG,Animals,55,True,0.738,10,-8.658999999999999,0,0.599,0.418,0.115,pop,"(107.81098890371288, 7.167013764602518, 198.31705769418502)",darkviolet,#6b07c6
0X7WyEKdm5afGj1fmD7Blx,Broken-Bells,image-data/indie/Broken-Bells-Broken-Bells.jpg,Broken-Bells,5cwN1htZyoWqZCc33f3RfE,The-High-Road,65,False,0.61,0,-6.574,1,0.638,0.603,0.0238,indie,"(194.13837068849816, 84.91823245201986, 117.65236209904712)",indianred,#c25475
4Fts9DL8sj5UQ0TkN4SvMK,Animal,image-data/pop/Animal-Kesha.jpg,Kesha,5OMwQFBcte0aWFJFqrr5oj,TiK-ToK,0,False,0.755,2,-2.741,0,0.8320000000000001,0.735,0.11599999999999999,pop,"(26.57715538937227, 23.71683324944273, 21.661393542820164)",black,#1a1715
6KqkVRVyCAaNmou8aqYkzj,All-Out-Of-Tears,image-data/blues/All-Out-Of-Tears-Walter-Trout.jpg,Walter-Trout,5UAWb4S8wXDLaoowdYs6ln,All-Out-Of-Tears,32,False,0.263,5,-6.337999999999999,0,0.534,0.52,0.0345,blues,"(49.38750779941547, 10.603953893139797, 16.287806640176026)",black,#310a10
02U2T90QXPo4XaFUvYURaf,Let's-Skip-to-the-Wedding,image-data/indie/Let's-Skip-to-the-Wedding-Eyedress.jpg,Eyedress,5KbTBSGUvgDg75gIVhUaAW,Jealous,79,False,0.474,9,-10.431,0,0.91,0.745,0.0462,indie,"(238.44443920384867, 170.85397603999618, 26.438354872181872)",goldenrod,#eeaa1a
70lQYZtypdCALtFVlQAcvx,Led-Zeppelin-II-(1994-Remaster),image-data/rock/Led-Zeppelin-II-(1994-Remaster)-Led-Zeppelin.jpg,Led-Zeppelin,0hCB0YR03f6AmQaHbwWDe8,Whole-Lotta-Love---1990-Remaster,77,False,0.41200000000000003,9,-11.6,1,0.902,0.42200000000000004,0.405,rock,"(132.8716577540107, 101.45854528064, 93.39767836181036)",dimgray,#84655d
5COXoP5kj2DWfCDg0vxi4F,In-the-Aeroplane-Over-the-Sea,image-data/indie/In-the-Aeroplane-Over-the-Sea-Neutral-Milk-Hotel.jpg,Neutral-Milk-Hotel,4OciRObYGzPzlU40U7YRc8,In-the-Aeroplane-Over-the-Sea,41,False,0.271,7,-5.124,1,0.7140000000000001,0.239,0.0329,indie,"(209.4770044213501, 201.01340079310813, 155.77674461005515)",tan,#d1c99b
67F6hVa1GWOqQrLCE5sFWR,Tchaikovsky:-The-Nutcracker,image-data/classical/Tchaikovsky:-The-Nutcracker-Pyotr-Ilyich-Tchaikovsky.jpg,Pyotr-Ilyich-Tchaikovsky,0T5p4InF1JeJBYHVU5xvJz,"The-Nutcracker,-Op.71,-TH.14---Act-1:-No.-2-March",42,False,0.588,4,-18.257,0,0.237,0.54,0.0373,classical,"(42.39112225043697, 31.574019721003857, 22.331134782178545)",black,#2a1f16
3IUIXkkWJbpxq8PhvFHL5x,Schumann:-Scenes-from-Childhood,image-data/classical/Schumann:-Scenes-from-Childhood-Robert-Schumann.jpg,Robert-Schumann,0TeMScd4nL2Ul9BkG14OyB,"Kinderszenen,-Op.-15:-1.-Von-fremden-Ländern-und-Menschen",33,False,0.445,7,-25.843000000000004,1,0.0265,0.215,0.0408,classical,"(7.99312031799419, 21.802553126433267, 43.413927534016196)",black,#07152b
7yBl4uFyJzH48Vy6tPieXL,FourFiveSeconds,image-data/pop/FourFiveSeconds-Rihanna.jpg,Rihanna,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,78,False,0.5820000000000001,2,-5.662000000000001,1,0.272,0.354,0.0501,pop,"(23.4744500702038, 23.4744500702038, 23.4744500702038)",black,#171717
7gKe289yqFDyoUSnIBkRjm,Danse-Macabre,image-data/classical/Danse-Macabre-Orchestre-Symphonique-de-Montréal.jpg,Orchestre-Symphonique-de-Montréal,0pCHzhuRt6kOU3FUEG3HnC,"Danse-Macabre,-Op.40,-R.171",0,False,0.371,2,-23.899,1,0.131,0.0655,0.0413,classical,"(121.96392476137, 143.61276436458917, 151.80797304884896)",lightslategray,#798f97
2Z9WUERfMjOgQ6ze9TcGbF,Little-Voice,image-data/pop/Little-Voice-Sara-Bareilles.jpg,Sara-Bareilles,4E6cwWJWZw2zWf7VFbH7wf,Love-Song,73,False,0.583,2,-3.142,0,0.7859999999999999,0.573,0.0301,pop,"(102.65883166263393, 110.24559281023159, 73.87919115105427)",dimgray,#666e49
3487OYBtnRl82qA6tfyWco,Take-A-Look-In-The-Mirror,image-data/heavy-metal/Take-A-Look-In-The-Mirror-Korn.jpg,Korn,2AsTgVcWojYwQAvzgacYWy,Did-My-Time,51,False,0.546,1,-3.8930000000000002,1,0.8640000000000001,0.27399999999999997,0.0475,heavy-metal,"(15.375647806806647, 16.907704226104613, 11.994069562429877)",black,#0f100b
0iIGP4Sxw3KR4OCFv2yvz8,Mellow-Gold,image-data/alternative/Mellow-Gold-Beck.jpg,Beck,5PntSbMHC1ud6Vvl8x56qd,Loser,70,False,0.654,2,-10.45,1,0.611,0.7859999999999999,0.11900000000000001,alternative,"(40.59993604093381, 8.575524997335037, 4.844401805066981)",black,#280804
2UCWsnmZEVg9HhnMeKTsim,"All-Killer,-No-Filler","image-data/alternative/All-Killer,-No-Filler-Sum-41.jpg",Sum-41,1HNE2PX70ztbEl6MLxrpNL,In-Too-Deep,74,False,0.568,9,-5.875,1,0.8440000000000001,0.7659999999999999,0.0505,alternative,"(17.284251168461694, 23.469132290184923, 31.37102214996952)",black,#11171f
4QH7wEDzUSjk9qUxj5xGpr,Classic-Piano-Collection,image-data/classical/Classic-Piano-Collection-Danica-Binx.jpg,Danica-Binx,3AtRoqUxRqAXsJqfwPHkUy,"Études-in-A-Minor,-Op.25-""Winter-Wind"":-XI.-Étude",39,False,0.282,9,-19.767,0,0.184,0.127,0.0326,classical,"(223.4527536231884, 220.34330917874402, 203.43393719806764)",gainsboro,#dfdccb
2gJ6axVHAsQmmO6nslQRN1,Everything-You-Want,image-data/alternative/Everything-You-Want-Vertical-Horizon.jpg,Vertical-Horizon,2EVNYzHWebyLvKxPX6Ozt8,Best-I-Ever-Had-(Grey-Sky-Morning),56,False,0.429,6,-7.274,1,0.565,0.192,0.025,alternative,"(237.37902246508804, 176.80925925925925, 161.48290831815422)",burlywood,#edb0a1
5ipLw8pJR65yPyylZCqBT0,Fade,image-data/metal/Fade-Catch-Your-Breath.jpg,Catch-Your-Breath,6GS7dWKyY8vCJHaThLZVEz,Fade,39,False,0.59,2,-5.627999999999999,1,0.873,0.204,0.105,metal,"(27.064513084310626, 28.993888482503124, 32.75471341938224)",black,#1b1c20
05GcLcffb84BOLzo7BMz9W,Born-To-Play-Guitar,image-data/blues/Born-To-Play-Guitar-Buddy-Guy.jpg,Buddy-Guy,7yXuquZiCxTyLXzPnwlqJv,Born-To-Play-Guitar,39,False,0.479,2,-7.7139999999999995,1,0.423,0.4,0.0694,blues,"(17.32330679524557, 18.861375869028933, 19.13758690289302)",black,#111213
0g1F5eGVwX4Sxi1n8ojPkE,Dan-+-Shay,image-data/country/Dan-+-Shay-Dan-+-Shay.jpg,Dan-+-Shay,42fw0rxRO2xbesF6mJfd4Y,Tequila,73,False,0.489,11,-5.731,1,0.581,0.494,0.0281,country,"(217.9448117496571, 219.9448117496571, 218.9448117496571)",gainsboro,#d9dbda
5D0qpD5DSQ7TLA790C8Wya,How-To-Survive,image-data/metal/How-To-Survive-Of-Mice-&-Men.jpg,Of-Mice-&-Men,19kHwq0HO75zJHevuokhcw,How-To-Survive,39,False,0.5329999999999999,0,-4.119,1,0.9790000000000001,0.253,0.11,metal,"(45.11187223472793, 25.419486920748273, 14.760750601567958)",black,#2d190e
1jbgx1vmWRIPEHYGIqjOHj,royalty-core,image-data/classical/royalty-core-Various-Artists.jpg,Various-Artists,7qTaYSmFNEUtNqaFceMJjE,"Waltz-No.-8-in-A-Flat-Major,-Op.-64,-No.-3",31,False,0.28,8,-27.358,1,0.10300000000000001,0.209,0.0423,classical,"(17.554932850357105, 10.424700133274099, 6.994771554522778)",black,#110a06
45rrGouDjyjtHKgLvoVw7v,The-Reason-EP,image-data/blues/The-Reason-EP-X-Ambassadors.jpg,X-Ambassadors,406ZdY9JkmSy7kOGuVflrL,Jungle,35,False,0.379,2,-4.319,1,0.76,0.231,0.0848,blues,"(2.4698430286241937, 1.8625115420129283, 1.8372853185595552)",black,#020101
1ZPGJkskhN53Uf6pavXXeS,Relaxing-Classical-Music,image-data/classical/Relaxing-Classical-Music-Alan-Pianist.jpg,Alan-Pianist,0dmZZobJI37bBelsJAplM0,Gymnopédie-No.-1,39,False,0.716,7,-19.614,1,0.0317,0.146,0.149,classical,"(207.6111325363157, 213.6890988558941, 217.5439002442473)",lightgray,#cfd5d9
7axF99v0pP2oBj5RxAWgrv,Somebody-Loan-Me-A-Dime,image-data/blues/Somebody-Loan-Me-A-Dime-Fenton-Robinson.jpg,Fenton-Robinson,71zy5nvPveBvRVhR5IduJW,Somebody-Loan-Me-A-Dime,0,False,0.6679999999999999,3,-8.889,1,0.583,0.818,0.0768,blues,"(204.77910886927282, 211.309073440221, 217.3794511499429)",lightgray,#ccd3d9
4m29Z33TQFkPtkguspP8Ah,Chopin-:-Etudes,image-data/classical/Chopin-:-Etudes-Frédéric-Chopin.jpg,Frédéric-Chopin,5QS4Ww7pFtigfFqoSQJrP6,"Chopin:-12-Etudes,-Op.-25:-No.-1-in-A-Flat-Major,-""Aeolian-Harp""",40,False,0.146,8,-27.61,1,0.0365,0.0359,0.0429,classical,"(3.504538429725081, 2.242659062710871, 7.135369277986982)",black,#030207
7acrrQejzV4ybWWTM8TmPf,Ritual-De-Lo-Habitual,image-data/alternative/Ritual-De-Lo-Habitual-Jane's-Addiction.jpg,Jane's-Addiction,51Gkc1TxvyQ9K8y0pQRmQM,Been-Caught-Stealing,55,False,0.6829999999999999,7,-7.506,1,0.9,0.616,0.105,alternative,"(253.37308105428409, 253.37308105428409, 253.37308105428409)",white,#fdfdfd
1R0ocprmeDu8ZkZn29xYFx,La-Tóxica,image-data/latin/La-Tóxica-Farruko.jpg,Farruko,15OjBeqNX3bShsGYQbteRv,La-Tóxica,79,False,0.659,9,-4.107,1,0.701,0.623,0.16399999999999998,latin,"(6.356124035236043, 31.82471977527477, 67.36220579812911)",midnightblue,#061f43
2O985DZAb4i6M6iu4HWqSX,Relación-(Remix),image-data/latin/Relación-(Remix)-Sech.jpg,Sech,35UUpTmrcFXNIVIN26ujXl,Relación---Remix,81,False,0.7929999999999999,5,-3.417,1,0.7709999999999999,0.835,0.0959,latin,"(34.56739345887017, 47.62549554013875, 41.39488354806739)",darkslategray,#222f29
2FntPA1J388o9Sg7aYW403,The-Marco-Faraone-Remixes,image-data/edm/The-Marco-Faraone-Remixes-Radio-Slave.jpg,Radio-Slave,5iFx62onp7Jnz9TeTuFs0Q,Don't-Stop-No-Sleep---Marco-Faraone-Remix,47,False,0.7070000000000001,7,-9.137,1,0.56,0.0679,0.0464,edm,"(14.044992325402912, 9.408384497313891, 13.701985801995392)",black,#0e090d
3eZd2XbhLyPcgbgcsLTZh3,All-the-Right-Reasons,image-data/alternative/All-the-Right-Reasons-Nickelback.jpg,Nickelback,0ADZ5dmXhlfzjMw6lefoPl,Far-Away,71,False,0.518,6,-5.153,1,0.797,0.293,0.0309,alternative,"(135.7454033862126, 133.78110900887788, 148.64396254790663)",lightslategray,#878594
08dYccottKM2iypO45Ronh,I-Need-A-Bag,image-data/hip-hop/I-Need-A-Bag-Jucee-Froot.jpg,Jucee-Froot,3r1uRqxMiq6Z1YlqCP7WVa,I-Need-A-Bag,48,True,0.8640000000000001,8,-7.223,1,0.629,0.674,0.198,hip-hop,"(96.26294843368014, 76.04116208994256, 69.49059071010291)",darkolivegreen,#604c45
0zinXPMSpU4hy0XRlSZtda,Tesoros-De-Coleccion,image-data/latin/Tesoros-De-Coleccion-La-Mafia.jpg,La-Mafia,41fPYZa2fOSHLEG1gvtian,Vida,53,False,0.604,10,-8.007,1,0.589,0.467,0.0274,latin,"(18.045029214075466, 14.170232394675573, 19.05684663708649)",black,#120e13
4ZDBQSIDIZRUBOG2OHcN3T,Vol.-3:-The-Subliminal-Verses,image-data/metal/Vol.-3:-The-Subliminal-Verses-Slipknot.jpg,Slipknot,61mWefnWQOLf90gepjOCb3,Duality,76,False,0.354,4,-3.0260000000000002,0,0.982,0.19399999999999998,0.168,metal,"(8.457358522934406, 6.432890871271418, 6.278257886046362)",black,#080606
2zMPomRZ8A5An40OHAXHfQ,No-Hook,image-data/hip-hop/No-Hook-J.I-the-Prince-of-N.Y.jpg,J.I-the-Prince-of-N.Y,74AclpvR2pe9C8cHfxnltW,No-Hook,61,True,0.737,1,-7.662999999999999,1,0.446,0.374,0.376,hip-hop,"(20.5933920148248, 20.5933920148248, 20.5933920148248)",black,#141414
5GugLrmYMl5VRoe2zNgLGp,No-Need-To-Argue,image-data/alternative/No-Need-To-Argue-The-Cranberries.jpg,The-Cranberries,2IZZqH4K02UIYg5EohpNHF,Zombie,67,False,0.307,7,-8.957,1,0.635,0.304,0.0339,alternative,"(240.61236927765083, 237.61922570815156, 233.16223422674702)",linen,#f0ede9
0DIvSc4l7bbgBlpi479nQI,Hephaistos,image-data/heavy-metal/Hephaistos-Warkings.jpg,Warkings,29pGGSryvaKUklXcCkpiBI,Hephaistos,0,False,0.452,0,-4.308,1,0.9420000000000001,0.319,0.0572,heavy-metal,"(34.61074312675801, 15.712412666727154, 6.7706197259776815)",black,#220f06
4Gfnly5CzMJQqkUFfoHaP3,Meteora,image-data/alternative/Meteora-Linkin-Park.jpg,Linkin-Park,2nLtzopw4rPReszdYBJU6h,Numb,81,False,0.496,9,-4.1530000000000005,1,0.863,0.243,0.0381,alternative,"(4.134107680421984, 3.1040573301009644, 1.9780749660335104)",black,#040301
3nGWOLafhuYnZNbMIJ9QXE,Stairway-to-the-Stars,image-data/jazz/Stairway-to-the-Stars-Figgy-Mold.jpg,Figgy-Mold,7hgumdPAIHQFL7iE1tdXYA,Stairway-to-the-Stars,60,False,0.46299999999999997,0,-21.855,1,0.0769,0.17800000000000002,0.0389,jazz,"(248.73843447669304, 247.56696569920842, 251.28003518029902)",ghostwhite,#f8f7fb
0KjckH1EE6HRRurMIXSc0r,Good-News,image-data/hip-hop/Good-News-Megan-Thee-Stallion.jpg,Megan-Thee-Stallion,3jRHehB5ulTMKfK5WaqDqc,What’s-New,76,True,0.934,1,-4.707,1,0.873,0.721,0.309,hip-hop,"(223.235450563204, 223.944055068836, 224.21151439299126)",gainsboro,#dfdfe0
2zrUlKeTyEhyYulj8Gu8T9,Pop-Evil,image-data/rock/Pop-Evil-Pop-Evil.jpg,Pop-Evil,2mVFo8BJ6ZPh82QAOpCUbT,Be-Legendary,0,False,0.547,4,-3.304,0,0.9440000000000001,0.364,0.0507,rock,"(248.33989754023904, 248.33989754023904, 248.33989754023904)",whitesmoke,#f8f8f8
5h2d3sxmb6T6X888zwqMGp,Let-Me-Fall-Apart,image-data/metal/Let-Me-Fall-Apart-Light-The-Torch.jpg,Light-The-Torch,2efGNmXPzR0QP2mahBefqc,Let-Me-Fall-Apart,52,False,0.431,9,-5.4639999999999995,1,0.88,0.212,0.0858,metal,"(32.186764068181056, 46.41328930251176, 57.88938923913406)",darkslategray,#202e39
5oKzE5gqS5jAMdW755BsKZ,Courage-Under-Fire,image-data/heavy-metal/Courage-Under-Fire-Seven-Cities-Dead.jpg,Seven-Cities-Dead,7tmSVso2FERQqSj5Ws5o2L,Courage-Under-Fire,27,False,0.397,0,-3.031,0,0.987,0.17,0.0656,heavy-metal,"(5.265983229796363, 3.326238961473102, 7.16366270161852)",black,#050307
652N05EcNH1a4bIlUixQE2,Enema-Of-The-State,image-data/alternative/Enema-Of-The-State-blink-182.jpg,blink-182,6xpDh0dXrkVp0Po1qrHUd8,Adam's-Song,70,False,0.52,0,-5.803,1,0.775,0.382,0.0348,alternative,"(37.683764367816096, 46.49752155172413, 49.82331178160919)",darkslategray,#252e31
4sSXylKcBB3p47VfrBJlfK,HERO-(Deluxe-Edition),image-data/country/HERO-(Deluxe-Edition)-Maren-Morris.jpg,Maren-Morris,1LM5zQv5pBKPyO7rm7Uz6U,My-Church,70,False,0.517,9,-4.336,1,0.743,0.664,0.0363,country,"(41.76901876141457, 2.3323260833471693, 2.248713265814377)",black,#290202
4Qjp6b3M3pL2mb4b1oF3vP,Garden-Song,image-data/indie/Garden-Song-Phoebe-Bridgers.jpg,Phoebe-Bridgers,1LTWcRVy9o96Zzn29wXLsa,Garden-Song,59,False,0.371,0,-16.7,1,0.256,0.171,0.22699999999999998,indie,"(6.704816724344939, 20.945670598206085, 15.958877745603502)",black,#06140f
4UYktbMekvR3lyX6uHqHLU,ROMAN,image-data/kpop/ROMAN-TEEN-TOP.jpg,TEEN-TOP,3UFnHBPaPkZhe04IqqlUcn,No-more-perfume-on-you,45,False,0.591,8,-3.427,0,0.872,0.768,0.0411,kpop,"(239.408771251932, 237.5255409582689, 236.88268933539413)",whitesmoke,#efedec
15sy3XQFShOFiDpKoxByyA,Paradise,image-data/pop/Paradise-MEDUZA.jpg,MEDUZA,6ft4hAq6yde8jPZY2i5zLr,Paradise-(feat.-Dermot-Kennedy),86,False,0.632,8,-7.644,0,0.595,0.435,0.0401,pop,"(19.96399514882005, 15.017534994188695, 5.4312244176057405)",black,#130f05
0g5rhDZDPOuaLlxCq0GZ2g,Vinyl,image-data/country/Vinyl-William-Michael-Morgan.jpg,William-Michael-Morgan,4WtkYdCG4n80h08Ep5SmDI,I-Met-a-Girl,53,False,0.512,2,-10.154,1,0.545,0.34600000000000003,0.0294,country,"(65.5852644327816, 55.09648768671779, 48.13185304804199)",darkslategray,#413730
1HY1tHggnUZhUvkOE24h7Y,Classic-John-Lee-Hooker---The-Universal-Masters-Collection,image-data/blues/Classic-John-Lee-Hooker---The-Universal-Masters-Collection-John-Lee-Hooker.jpg,John-Lee-Hooker,0W7dZ3kbTOfQP5ZWZZqj9N,"One-Bourbon,-One-Scotch,-One-Beer",0,False,0.733,7,-10.808,1,0.743,0.828,0.0472,blues,"(8.700155915026308, 47.98007211069967, 61.46621029039174)",darkslategray,#082f3d
5Qdrq2LTBnWFpzmzhVVzsa,Broken-Witt-Rebels,image-data/blues/Broken-Witt-Rebels-Broken-Witt-Rebels.jpg,Broken-Witt-Rebels,1VJ7wyKWyXuhLxCMnk8EMT,Shake-Me-Down,41,False,0.523,4,-4.942,1,0.652,0.275,0.0448,blues,"(34.356989321869364, 21.708951601719605, 14.764977118291498)",black,#22150e
24yg0jkHXGapVyqQAj2Lx7,Placebo,image-data/alternative/Placebo-Rehaan.jpg,Rehaan,7fL2M5Eow8jtaTaP5AJ466,Cinderella,2,False,0.669,8,-11.088,1,0.564,0.569,0.0316,alternative,"(0.5220220837702795, 0.452362593300845, 0.5140028375794213)",black,#000000
3xHePw9eslTPJ8UMGmNsdr,The-Anthology,"image-data/blues/The-Anthology-Bobby-""Blue""-Bland.jpg","Bobby-""Blue""-Bland",0REHBJqgYx296su1xt9M7y,Ain't-No-Love-In-The-Heart-Of-The-City,0,False,0.49,9,-7.025,0,0.71,0.667,0.0557,blues,"(36.3799714043944, 82.02772022993202, 143.45691692684778)",darkslateblue,#24528f
6FQ0GEiGndu9fXvW4FQvo0,Spicy-(feat.-Post-Malone),image-data/hip-hop/Spicy-(feat.-Post-Malone)-Ty-Dolla-$ign.jpg,Ty-Dolla-$ign,5nWVyZaCwtfAkBnwDuXjBh,Spicy-(feat.-Post-Malone),24,True,0.784,7,-5.746,1,0.496,0.132,0.0435,hip-hop,"(27.46049035036859, 18.6471465253044, 17.72935475855214)",black,#1b1211
0RD4tTRG9JWmkhq4rpiRXk,I-Only-Have-Eyes-For-You,image-data/jazz/I-Only-Have-Eyes-For-You-Scott-Bradlee's-Postmodern-Jukebox.jpg,Scott-Bradlee's-Postmodern-Jukebox,3ThCPINLVGtNGFhxLC4slT,I-Only-Have-Eyes-For-You,0,False,0.359,7,-18.77,1,0.0563,0.145,0.0374,jazz,"(19.351360281969377, 23.598000881154316, 26.12856592135698)",black,#13171a
